id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bentuk_kekerasan,jumlah_korban,satuan,tahun
874,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PENELANTARAN,4,ORANG,2021
875,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAINNYA,1,ORANG,2021
876,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FISIK,3,ORANG,2021
877,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PSIKIS,0,ORANG,2021
878,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SEKSUAL,0,ORANG,2021
879,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,EKSPLOITASI,0,ORANG,2021
880,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TRAFFICKING,0,ORANG,2021
881,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PENELANTARAN,0,ORANG,2021
882,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAINNYA,1,ORANG,2021
883,32,JAWA BARAT,3271,KOTA BOGOR,FISIK,0,ORANG,2021
884,32,JAWA BARAT,3271,KOTA BOGOR,PSIKIS,0,ORANG,2021
885,32,JAWA BARAT,3271,KOTA BOGOR,SEKSUAL,0,ORANG,2021
886,32,JAWA BARAT,3271,KOTA BOGOR,EKSPLOITASI,0,ORANG,2021
887,32,JAWA BARAT,3271,KOTA BOGOR,TRAFFICKING,0,ORANG,2021
888,32,JAWA BARAT,3271,KOTA BOGOR,PENELANTARAN,0,ORANG,2021
889,32,JAWA BARAT,3271,KOTA BOGOR,LAINNYA,0,ORANG,2021
890,32,JAWA BARAT,3272,KOTA SUKABUMI,FISIK,0,ORANG,2021
891,32,JAWA BARAT,3272,KOTA SUKABUMI,PSIKIS,1,ORANG,2021
892,32,JAWA BARAT,3272,KOTA SUKABUMI,SEKSUAL,0,ORANG,2021
893,32,JAWA BARAT,3272,KOTA SUKABUMI,EKSPLOITASI,0,ORANG,2021
894,32,JAWA BARAT,3272,KOTA SUKABUMI,TRAFFICKING,0,ORANG,2021
895,32,JAWA BARAT,3272,KOTA SUKABUMI,PENELANTARAN,0,ORANG,2021
896,32,JAWA BARAT,3272,KOTA SUKABUMI,LAINNYA,2,ORANG,2021
897,32,JAWA BARAT,3273,KOTA BANDUNG,FISIK,65,ORANG,2021
898,32,JAWA BARAT,3273,KOTA BANDUNG,PSIKIS,119,ORANG,2021
899,32,JAWA BARAT,3273,KOTA BANDUNG,SEKSUAL,71,ORANG,2021
900,32,JAWA BARAT,3273,KOTA BANDUNG,EKSPLOITASI,7,ORANG,2021
901,32,JAWA BARAT,3273,KOTA BANDUNG,TRAFFICKING,6,ORANG,2021
902,32,JAWA BARAT,3273,KOTA BANDUNG,PENELANTARAN,27,ORANG,2021
903,32,JAWA BARAT,3273,KOTA BANDUNG,LAINNYA,30,ORANG,2021
904,32,JAWA BARAT,3274,KOTA CIREBON,FISIK,3,ORANG,2021
905,32,JAWA BARAT,3274,KOTA CIREBON,PSIKIS,7,ORANG,2021
906,32,JAWA BARAT,3274,KOTA CIREBON,SEKSUAL,2,ORANG,2021
907,32,JAWA BARAT,3274,KOTA CIREBON,EKSPLOITASI,0,ORANG,2021
908,32,JAWA BARAT,3274,KOTA CIREBON,TRAFFICKING,0,ORANG,2021
909,32,JAWA BARAT,3274,KOTA CIREBON,PENELANTARAN,3,ORANG,2021
910,32,JAWA BARAT,3274,KOTA CIREBON,LAINNYA,2,ORANG,2021
911,32,JAWA BARAT,3275,KOTA BEKASI,FISIK,7,ORANG,2021
912,32,JAWA BARAT,3275,KOTA BEKASI,PSIKIS,8,ORANG,2021
913,32,JAWA BARAT,3275,KOTA BEKASI,SEKSUAL,1,ORANG,2021
914,32,JAWA BARAT,3275,KOTA BEKASI,EKSPLOITASI,0,ORANG,2021
915,32,JAWA BARAT,3275,KOTA BEKASI,TRAFFICKING,4,ORANG,2021
916,32,JAWA BARAT,3275,KOTA BEKASI,PENELANTARAN,2,ORANG,2021
917,32,JAWA BARAT,3275,KOTA BEKASI,LAINNYA,0,ORANG,2021
918,32,JAWA BARAT,3276,KOTA DEPOK,FISIK,3,ORANG,2021
919,32,JAWA BARAT,3276,KOTA DEPOK,PSIKIS,1,ORANG,2021
920,32,JAWA BARAT,3276,KOTA DEPOK,SEKSUAL,2,ORANG,2021
921,32,JAWA BARAT,3276,KOTA DEPOK,EKSPLOITASI,1,ORANG,2021
922,32,JAWA BARAT,3276,KOTA DEPOK,TRAFFICKING,0,ORANG,2021
923,32,JAWA BARAT,3276,KOTA DEPOK,PENELANTARAN,0,ORANG,2021
924,32,JAWA BARAT,3276,KOTA DEPOK,LAINNYA,0,ORANG,2021
925,32,JAWA BARAT,3277,KOTA CIMAHI,FISIK,1,ORANG,2021
926,32,JAWA BARAT,3277,KOTA CIMAHI,PSIKIS,4,ORANG,2021
927,32,JAWA BARAT,3277,KOTA CIMAHI,SEKSUAL,1,ORANG,2021
928,32,JAWA BARAT,3277,KOTA CIMAHI,EKSPLOITASI,2,ORANG,2021
929,32,JAWA BARAT,3277,KOTA CIMAHI,TRAFFICKING,0,ORANG,2021
930,32,JAWA BARAT,3277,KOTA CIMAHI,PENELANTARAN,1,ORANG,2021
931,32,JAWA BARAT,3277,KOTA CIMAHI,LAINNYA,1,ORANG,2021
932,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FISIK,1,ORANG,2021
933,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PSIKIS,0,ORANG,2021
934,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SEKSUAL,1,ORANG,2021
935,32,JAWA BARAT,3278,KOTA TASIKMALAYA,EKSPLOITASI,0,ORANG,2021
936,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TRAFFICKING,0,ORANG,2021
937,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PENELANTARAN,0,ORANG,2021
938,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAINNYA,0,ORANG,2021
939,32,JAWA BARAT,3279,KOTA BANJAR,FISIK,0,ORANG,2021
940,32,JAWA BARAT,3279,KOTA BANJAR,PSIKIS,0,ORANG,2021
941,32,JAWA BARAT,3279,KOTA BANJAR,SEKSUAL,2,ORANG,2021
942,32,JAWA BARAT,3279,KOTA BANJAR,EKSPLOITASI,0,ORANG,2021
943,32,JAWA BARAT,3279,KOTA BANJAR,TRAFFICKING,0,ORANG,2021
944,32,JAWA BARAT,3279,KOTA BANJAR,PENELANTARAN,0,ORANG,2021
945,32,JAWA BARAT,3279,KOTA BANJAR,LAINNYA,0,ORANG,2021
946,32,JAWA BARAT,3201,KABUPATEN BOGOR,FISIK,18,ORANG,2022
947,32,JAWA BARAT,3201,KABUPATEN BOGOR,PSIKIS,21,ORANG,2022
948,32,JAWA BARAT,3201,KABUPATEN BOGOR,SEKSUAL,32,ORANG,2022
949,32,JAWA BARAT,3201,KABUPATEN BOGOR,EKSPLOITASI,0,ORANG,2022
950,32,JAWA BARAT,3201,KABUPATEN BOGOR,TRAFFICKING,2,ORANG,2022
951,32,JAWA BARAT,3201,KABUPATEN BOGOR,PENELANTARAN,2,ORANG,2022
952,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAINNYA,7,ORANG,2022
953,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FISIK,19,ORANG,2022
954,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PSIKIS,10,ORANG,2022
955,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SEKSUAL,50,ORANG,2022
956,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,EKSPLOITASI,1,ORANG,2022
957,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TRAFFICKING,14,ORANG,2022
958,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PENELANTARAN,2,ORANG,2022
959,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAINNYA,21,ORANG,2022
960,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FISIK,16,ORANG,2022
961,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PSIKIS,72,ORANG,2022
962,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SEKSUAL,45,ORANG,2022
963,32,JAWA BARAT,3203,KABUPATEN CIANJUR,EKSPLOITASI,2,ORANG,2022
964,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TRAFFICKING,4,ORANG,2022
965,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PENELANTARAN,3,ORANG,2022
966,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAINNYA,5,ORANG,2022
967,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FISIK,14,ORANG,2022
968,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PSIKIS,18,ORANG,2022
969,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SEKSUAL,31,ORANG,2022
970,32,JAWA BARAT,3204,KABUPATEN BANDUNG,EKSPLOITASI,0,ORANG,2022
971,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TRAFFICKING,1,ORANG,2022
972,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PENELANTARAN,4,ORANG,2022
973,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAINNYA,4,ORANG,2022
974,32,JAWA BARAT,3205,KABUPATEN GARUT,FISIK,7,ORANG,2022
975,32,JAWA BARAT,3205,KABUPATEN GARUT,PSIKIS,9,ORANG,2022
976,32,JAWA BARAT,3205,KABUPATEN GARUT,SEKSUAL,47,ORANG,2022
977,32,JAWA BARAT,3205,KABUPATEN GARUT,EKSPLOITASI,0,ORANG,2022
978,32,JAWA BARAT,3205,KABUPATEN GARUT,TRAFFICKING,0,ORANG,2022
979,32,JAWA BARAT,3205,KABUPATEN GARUT,PENELANTARAN,1,ORANG,2022
980,32,JAWA BARAT,3205,KABUPATEN GARUT,LAINNYA,9,ORANG,2022
981,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FISIK,20,ORANG,2022
982,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PSIKIS,10,ORANG,2022
983,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SEKSUAL,53,ORANG,2022
984,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,EKSPLOITASI,0,ORANG,2022
985,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TRAFFICKING,1,ORANG,2022
986,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PENELANTARAN,4,ORANG,2022
987,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAINNYA,17,ORANG,2022
988,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FISIK,0,ORANG,2022
989,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PSIKIS,0,ORANG,2022
990,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SEKSUAL,6,ORANG,2022
991,32,JAWA BARAT,3207,KABUPATEN CIAMIS,EKSPLOITASI,0,ORANG,2022
992,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TRAFFICKING,0,ORANG,2022
993,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PENELANTARAN,0,ORANG,2022
994,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAINNYA,0,ORANG,2022
995,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FISIK,11,ORANG,2022
996,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PSIKIS,18,ORANG,2022
997,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SEKSUAL,27,ORANG,2022
998,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,EKSPLOITASI,0,ORANG,2022
999,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TRAFFICKING,0,ORANG,2022
1000,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PENELANTARAN,1,ORANG,2022
1001,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAINNYA,3,ORANG,2022
1002,32,JAWA BARAT,3209,KABUPATEN CIREBON,FISIK,7,ORANG,2022
1003,32,JAWA BARAT,3209,KABUPATEN CIREBON,PSIKIS,6,ORANG,2022
1004,32,JAWA BARAT,3209,KABUPATEN CIREBON,SEKSUAL,39,ORANG,2022
1005,32,JAWA BARAT,3209,KABUPATEN CIREBON,EKSPLOITASI,1,ORANG,2022
1006,32,JAWA BARAT,3209,KABUPATEN CIREBON,TRAFFICKING,0,ORANG,2022
1007,32,JAWA BARAT,3209,KABUPATEN CIREBON,PENELANTARAN,2,ORANG,2022
1008,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAINNYA,3,ORANG,2022
1009,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FISIK,6,ORANG,2022
1010,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PSIKIS,1,ORANG,2022
1011,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SEKSUAL,9,ORANG,2022
1012,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,EKSPLOITASI,0,ORANG,2022
1013,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TRAFFICKING,0,ORANG,2022
1014,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PENELANTARAN,0,ORANG,2022
1015,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAINNYA,1,ORANG,2022
1016,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FISIK,19,ORANG,2022
1017,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PSIKIS,0,ORANG,2022
1018,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SEKSUAL,21,ORANG,2022
1019,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,EKSPLOITASI,0,ORANG,2022
1020,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TRAFFICKING,1,ORANG,2022
1021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PENELANTARAN,0,ORANG,2022
1022,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAINNYA,3,ORANG,2022
1023,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FISIK,7,ORANG,2022
1024,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PSIKIS,2,ORANG,2022
1025,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SEKSUAL,12,ORANG,2022
1026,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,EKSPLOITASI,3,ORANG,2022
1027,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TRAFFICKING,0,ORANG,2022
1028,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PENELANTARAN,0,ORANG,2022
1029,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAINNYA,2,ORANG,2022
1030,32,JAWA BARAT,3213,KABUPATEN SUBANG,FISIK,4,ORANG,2022
1031,32,JAWA BARAT,3213,KABUPATEN SUBANG,PSIKIS,3,ORANG,2022
1032,32,JAWA BARAT,3213,KABUPATEN SUBANG,SEKSUAL,5,ORANG,2022
1033,32,JAWA BARAT,3213,KABUPATEN SUBANG,EKSPLOITASI,0,ORANG,2022
1034,32,JAWA BARAT,3213,KABUPATEN SUBANG,TRAFFICKING,0,ORANG,2022
1035,32,JAWA BARAT,3213,KABUPATEN SUBANG,PENELANTARAN,0,ORANG,2022
1036,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAINNYA,0,ORANG,2022
1037,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FISIK,5,ORANG,2022
1038,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PSIKIS,12,ORANG,2022
1039,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SEKSUAL,13,ORANG,2022
1040,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,EKSPLOITASI,0,ORANG,2022
1041,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TRAFFICKING,0,ORANG,2022
1042,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PENELANTARAN,0,ORANG,2022
1043,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAINNYA,0,ORANG,2022
1044,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FISIK,14,ORANG,2022
1045,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PSIKIS,8,ORANG,2022
1046,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SEKSUAL,18,ORANG,2022
1047,32,JAWA BARAT,3215,KABUPATEN KARAWANG,EKSPLOITASI,0,ORANG,2022
1048,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TRAFFICKING,0,ORANG,2022
1049,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PENELANTARAN,4,ORANG,2022
1050,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAINNYA,11,ORANG,2022
1051,32,JAWA BARAT,3216,KABUPATEN BEKASI,FISIK,66,ORANG,2022
1052,32,JAWA BARAT,3216,KABUPATEN BEKASI,PSIKIS,66,ORANG,2022
1053,32,JAWA BARAT,3216,KABUPATEN BEKASI,SEKSUAL,68,ORANG,2022
1054,32,JAWA BARAT,3216,KABUPATEN BEKASI,EKSPLOITASI,13,ORANG,2022
1055,32,JAWA BARAT,3216,KABUPATEN BEKASI,TRAFFICKING,2,ORANG,2022
1056,32,JAWA BARAT,3216,KABUPATEN BEKASI,PENELANTARAN,11,ORANG,2022
1057,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAINNYA,130,ORANG,2022
1058,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FISIK,13,ORANG,2022
1059,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PSIKIS,6,ORANG,2022
1060,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SEKSUAL,16,ORANG,2022
1061,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,EKSPLOITASI,0,ORANG,2022
1062,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TRAFFICKING,0,ORANG,2022
1063,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PENELANTARAN,2,ORANG,2022
1064,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAINNYA,4,ORANG,2022
1065,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FISIK,4,ORANG,2022
1066,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PSIKIS,1,ORANG,2022
1067,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SEKSUAL,6,ORANG,2022
1068,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,EKSPLOITASI,0,ORANG,2022
1069,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TRAFFICKING,1,ORANG,2022
1070,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PENELANTARAN,7,ORANG,2022
1071,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAINNYA,4,ORANG,2022
1072,32,JAWA BARAT,3271,KOTA BOGOR,FISIK,3,ORANG,2022
1073,32,JAWA BARAT,3271,KOTA BOGOR,PSIKIS,21,ORANG,2022
1074,32,JAWA BARAT,3271,KOTA BOGOR,SEKSUAL,22,ORANG,2022
1075,32,JAWA BARAT,3271,KOTA BOGOR,EKSPLOITASI,0,ORANG,2022
1076,32,JAWA BARAT,3271,KOTA BOGOR,TRAFFICKING,0,ORANG,2022
1077,32,JAWA BARAT,3271,KOTA BOGOR,PENELANTARAN,0,ORANG,2022
1078,32,JAWA BARAT,3271,KOTA BOGOR,LAINNYA,16,ORANG,2022
1079,32,JAWA BARAT,3272,KOTA SUKABUMI,FISIK,8,ORANG,2022
1080,32,JAWA BARAT,3272,KOTA SUKABUMI,PSIKIS,9,ORANG,2022
1081,32,JAWA BARAT,3272,KOTA SUKABUMI,SEKSUAL,9,ORANG,2022
1082,32,JAWA BARAT,3272,KOTA SUKABUMI,EKSPLOITASI,0,ORANG,2022
1083,32,JAWA BARAT,3272,KOTA SUKABUMI,TRAFFICKING,0,ORANG,2022
1084,32,JAWA BARAT,3272,KOTA SUKABUMI,PENELANTARAN,2,ORANG,2022
1085,32,JAWA BARAT,3272,KOTA SUKABUMI,LAINNYA,8,ORANG,2022
1086,32,JAWA BARAT,3273,KOTA BANDUNG,FISIK,60,ORANG,2022
1087,32,JAWA BARAT,3273,KOTA BANDUNG,PSIKIS,92,ORANG,2022
1088,32,JAWA BARAT,3273,KOTA BANDUNG,SEKSUAL,43,ORANG,2022
1089,32,JAWA BARAT,3273,KOTA BANDUNG,EKSPLOITASI,3,ORANG,2022
1090,32,JAWA BARAT,3273,KOTA BANDUNG,TRAFFICKING,1,ORANG,2022
1091,32,JAWA BARAT,3273,KOTA BANDUNG,PENELANTARAN,28,ORANG,2022
1092,32,JAWA BARAT,3273,KOTA BANDUNG,LAINNYA,18,ORANG,2022
1093,32,JAWA BARAT,3274,KOTA CIREBON,FISIK,1,ORANG,2022
1094,32,JAWA BARAT,3274,KOTA CIREBON,PSIKIS,2,ORANG,2022
1095,32,JAWA BARAT,3274,KOTA CIREBON,SEKSUAL,5,ORANG,2022
1096,32,JAWA BARAT,3274,KOTA CIREBON,EKSPLOITASI,0,ORANG,2022
1097,32,JAWA BARAT,3274,KOTA CIREBON,TRAFFICKING,0,ORANG,2022
1098,32,JAWA BARAT,3274,KOTA CIREBON,PENELANTARAN,0,ORANG,2022
1099,32,JAWA BARAT,3274,KOTA CIREBON,LAINNYA,0,ORANG,2022
1100,32,JAWA BARAT,3275,KOTA BEKASI,FISIK,0,ORANG,2022
1101,32,JAWA BARAT,3275,KOTA BEKASI,PSIKIS,0,ORANG,2022
1102,32,JAWA BARAT,3275,KOTA BEKASI,SEKSUAL,0,ORANG,2022
1103,32,JAWA BARAT,3275,KOTA BEKASI,EKSPLOITASI,0,ORANG,2022
1104,32,JAWA BARAT,3275,KOTA BEKASI,TRAFFICKING,0,ORANG,2022
1105,32,JAWA BARAT,3275,KOTA BEKASI,PENELANTARAN,0,ORANG,2022
1106,32,JAWA BARAT,3275,KOTA BEKASI,LAINNYA,0,ORANG,2022
1107,32,JAWA BARAT,3276,KOTA DEPOK,FISIK,20,ORANG,2022
1108,32,JAWA BARAT,3276,KOTA DEPOK,PSIKIS,17,ORANG,2022
1109,32,JAWA BARAT,3276,KOTA DEPOK,SEKSUAL,26,ORANG,2022
1110,32,JAWA BARAT,3276,KOTA DEPOK,EKSPLOITASI,3,ORANG,2022
1111,32,JAWA BARAT,3276,KOTA DEPOK,TRAFFICKING,0,ORANG,2022
1112,32,JAWA BARAT,3276,KOTA DEPOK,PENELANTARAN,11,ORANG,2022
1113,32,JAWA BARAT,3276,KOTA DEPOK,LAINNYA,5,ORANG,2022
1114,32,JAWA BARAT,3277,KOTA CIMAHI,FISIK,10,ORANG,2022
1115,32,JAWA BARAT,3277,KOTA CIMAHI,PSIKIS,8,ORANG,2022
1116,32,JAWA BARAT,3277,KOTA CIMAHI,SEKSUAL,4,ORANG,2022
1117,32,JAWA BARAT,3277,KOTA CIMAHI,EKSPLOITASI,1,ORANG,2022
1118,32,JAWA BARAT,3277,KOTA CIMAHI,TRAFFICKING,0,ORANG,2022
1119,32,JAWA BARAT,3277,KOTA CIMAHI,PENELANTARAN,3,ORANG,2022
1120,32,JAWA BARAT,3277,KOTA CIMAHI,LAINNYA,4,ORANG,2022
1121,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FISIK,1,ORANG,2022
1122,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PSIKIS,4,ORANG,2022
1123,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SEKSUAL,2,ORANG,2022
1124,32,JAWA BARAT,3278,KOTA TASIKMALAYA,EKSPLOITASI,0,ORANG,2022
1125,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TRAFFICKING,0,ORANG,2022
1126,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PENELANTARAN,0,ORANG,2022
1127,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAINNYA,2,ORANG,2022
1128,32,JAWA BARAT,3279,KOTA BANJAR,FISIK,1,ORANG,2022
1129,32,JAWA BARAT,3279,KOTA BANJAR,PSIKIS,1,ORANG,2022
1130,32,JAWA BARAT,3279,KOTA BANJAR,SEKSUAL,2,ORANG,2022
1131,32,JAWA BARAT,3279,KOTA BANJAR,EKSPLOITASI,0,ORANG,2022
1132,32,JAWA BARAT,3279,KOTA BANJAR,TRAFFICKING,0,ORANG,2022
1133,32,JAWA BARAT,3279,KOTA BANJAR,PENELANTARAN,0,ORANG,2022
1134,32,JAWA BARAT,3279,KOTA BANJAR,LAINNYA,3,ORANG,2022
1135,32,JAWA BARAT,3201,KABUPATEN BOGOR,FISIK,18,ORANG,2023
1136,32,JAWA BARAT,3201,KABUPATEN BOGOR,PSIKIS,21,ORANG,2023
1137,32,JAWA BARAT,3201,KABUPATEN BOGOR,SEKSUAL,32,ORANG,2023
1138,32,JAWA BARAT,3201,KABUPATEN BOGOR,EKSPLOITASI,0,ORANG,2023
1139,32,JAWA BARAT,3201,KABUPATEN BOGOR,TRAFFICKING,2,ORANG,2023
1140,32,JAWA BARAT,3201,KABUPATEN BOGOR,PENELANTARAN,2,ORANG,2023
1141,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAINNYA,7,ORANG,2023
1142,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FISIK,34,ORANG,2023
1143,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PSIKIS,14,ORANG,2023
1144,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SEKSUAL,103,ORANG,2023
1145,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,EKSPLOITASI,1,ORANG,2023
1146,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TRAFFICKING,2,ORANG,2023
1147,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PENELANTARAN,2,ORANG,2023
1148,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAINNYA,7,ORANG,2023
1149,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FISIK,26,ORANG,2023
1150,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PSIKIS,90,ORANG,2023
1151,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SEKSUAL,53,ORANG,2023
1152,32,JAWA BARAT,3203,KABUPATEN CIANJUR,EKSPLOITASI,3,ORANG,2023
1153,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TRAFFICKING,6,ORANG,2023
1154,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PENELANTARAN,3,ORANG,2023
1155,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAINNYA,8,ORANG,2023
1156,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FISIK,18,ORANG,2023
1157,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PSIKIS,26,ORANG,2023
1158,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SEKSUAL,60,ORANG,2023
1159,32,JAWA BARAT,3204,KABUPATEN BANDUNG,EKSPLOITASI,0,ORANG,2023
1160,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TRAFFICKING,1,ORANG,2023
1161,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PENELANTARAN,4,ORANG,2023
1162,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAINNYA,5,ORANG,2023
1163,32,JAWA BARAT,3205,KABUPATEN GARUT,FISIK,13,ORANG,2023
1164,32,JAWA BARAT,3205,KABUPATEN GARUT,PSIKIS,13,ORANG,2023
1165,32,JAWA BARAT,3205,KABUPATEN GARUT,SEKSUAL,68,ORANG,2023
1166,32,JAWA BARAT,3205,KABUPATEN GARUT,EKSPLOITASI,0,ORANG,2023
